filename,category,people,job_title,media_personality
331.txt,sport,Tana Umaga,All Blacks Rugby player,Other
331.txt,sport,Schalk Burger,Springboks Rugby player,Other
331.txt,sport,Ollie Smith,England's Rugby player,Other
331.txt,sport,Sir Clive Woodward,Lions coach,Other
456.txt,sport,Elena Dementieva,Tennis player,Other
456.txt,sport,Venus Williams,Tennis player,Other
330.txt,sport,David Campese,Former Australian wing,Other
330.txt,sport,Andy Robinson,England coach,Other
330.txt,sport,Mark Cueto,Rugby player,Other
330.txt,sport,Josh Lewsey,Rugby player,Other
330.txt,sport,Jonathan Kaplan,Referee,Other
330.txt,sport,Jason Robinson,Rugby player,Other
330.txt,sport,Sir Clive Woodward,Former England coach,Other
442.txt,sport,Martina Hingis,former world number one tennis player,Other
442.txt,sport,Marlene Weingartner,German tennis player,Other
442.txt,sport,Elena Dementieva,Russian tennis player,Other
318.txt,sport,Matt Williams,Scotland coach,Other
318.txt,sport,Berti Vogts,former Scotland football manager,Other
046.txt,sport,Paula Radcliffe,marathon world record holder,Other
052.txt,sport,Kelly Holmes,Olympic gold medalist,Other
085.txt,sport,Derartu Tulu,"Two-time Olympic 10,000 metres champion",Other
091.txt,sport,Victor Conte,Balco founder,Other
091.txt,sport,James Valente,Coach,Other
091.txt,sport,Remy Korchemny,Coach,Other
091.txt,sport,Greg Anderson,Trainer,Other
091.txt,sport,Barry Bonds,Baseball star,TV/Film Personality
091.txt,sport,Kelli White,Former double world champion,Other
091.txt,sport,Alvin Harrison,Olympic relay star,TV/Film Personality
091.txt,sport,Dwain Chambers,Former European 100m champion,Other
091.txt,sport,Marion Jones,American sprinter,Other
244.txt,sport,Stuart Pearce,Joint assistant boss at Manchester City,Other
244.txt,sport,Kevin Keegan,Manager at Manchester City,Other
250.txt,sport,Richard Dunne,Manchester City defender,Other
250.txt,sport,Kevin Keegan,Manchester City boss,Other
250.txt,sport,Graeme Souness,Newcastle boss,Other
278.txt,sport,Arjen Robben,Footballer,Other
278.txt,sport,Joe Cole,Footballer,Other
278.txt,sport,Nigel Quashie,Footballer,Other
278.txt,sport,Didier Drogba,Footballer,Other
278.txt,sport,Frank Lampard,Footballer,Other
278.txt,sport,Petr Cech,Footballer,Other
278.txt,sport,Shaka Hislop,Footballer,Other
278.txt,sport,Velimir Zajec,Footballer,Other
278.txt,sport,Glen Johnson,Footballer,Other
278.txt,sport,Eidur Gudjohnsen,Footballer,Other
278.txt,sport,Matthew Taylor,Footballer,Other
508.txt,sport,Nicolas Almagro,Tennis player,Other
508.txt,sport,Mariano Zabaleta,Tennis player,Other
508.txt,sport,Rafael Nadal,Tennis player,Other
508.txt,sport,Potito Starace,Tennis player,Other
508.txt,sport,Gaston Gaudio,Tennis player,Other
508.txt,sport,Flavio Saretta,Tennis player,Other
252.txt,sport,Sir Alex Ferguson,Boss of Manchester United,Other
252.txt,sport,Alan Smith,Football player,Other
252.txt,sport,Bouba Diop,Football player,Other
087.txt,sport,Hayley Yelling,Athlete,Other
087.txt,sport,Jo Pavey,Athlete,Other
087.txt,sport,Karl Keska,Athlete,Other
087.txt,sport,Adam Hickey,Athlete,Other
093.txt,sport,Jamie Costin,Athlete,Other
093.txt,sport,Robert Korzeniowski,Triple Olympic champion,Other
078.txt,sport,Kathy Butler,British athlete,Other
078.txt,sport,Karl Keska,British athlete,Other
078.txt,sport,Kenenisa Bekele,Ethiopian athlete,Other
078.txt,sport,Abebe Dinkessa,Ethiopian athlete,Other
078.txt,sport,Gelete Burka,Ethiopian athlete,Other
044.txt,sport,Kelli White,Banned American sprinter,Other
044.txt,sport,Victor Conte,President of Bay Area Lab Co-Operative (Balco),Politician
044.txt,sport,Remy Korchemy,Coach,Other
050.txt,sport,Kostas Kenteris,Athlete,Other
050.txt,sport,Katerina Thanou,Athlete,Other
050.txt,sport,Christos Tzekos,Former coach,Other
118.txt,sport,Rick Parry,Chief executive of Liverpool,Other
118.txt,sport,Steven Gerrard,Captain of Liverpool,Other
118.txt,sport,Rafael Benitez,Manager of Liverpool,Other
118.txt,sport,Thaksin Shiniwatra,Thailand Prime Minister,Politician
118.txt,sport,Steve Morgan,Tycoon and lifelong fan of Liverpool,Other
130.txt,sport,Robbie Weir,teenage star Irish League midfielder,TV/Film Personality
130.txt,sport,Mick McCarthy,manager of Sunderland,Other
130.txt,sport,Jimmy McGeough,Larne boss,Other
124.txt,sport,Rio Ferdinand,Footballer,Other
454.txt,sport,Martina Hingis,former world number one tennis player,Other
326.txt,sport,Jason Robinson,England captain,Other
326.txt,sport,Mathew Tait,Newcastle centre,Other
327.txt,sport,Philippe Sella,Former France centre,Other
327.txt,sport,Bernard Laporte,Coach,Other
327.txt,sport,Frederic Michalak,Fly-half,Other
327.txt,sport,Yann Delaigue,Fly-half,Other
333.txt,sport,Tom Shanklin,Rugby player,Other
333.txt,sport,Sonny Parker,Rugby player,Other
333.txt,sport,Mathew Tait,Rugby player,Other
333.txt,sport,Hal Luscombe,Rugby player,Other
333.txt,sport,Mefin Davies,Rugby player,Other
333.txt,sport,Martyn Williams,Rugby player,Other
333.txt,sport,Rob Sidoli,Rugby player,Other
333.txt,sport,Gareth Llewellyn,Rugby player,Other
333.txt,sport,Colin Charvis,Rugby player,Other
333.txt,sport,Lewis Moody,Rugby player,Other
333.txt,sport,Joe Worsley,Rugby player,Other
333.txt,sport,Andy Hazell,Rugby player,Other
333.txt,sport,Kevin Morgan,Rugby player,Other
333.txt,sport,John Yapp,Rugby player,Other
482.txt,sport,Andy Roddick,Tennis player,Other
482.txt,sport,Dean Goldfine,Tennis coach,Other
482.txt,sport,Brad Gilbert,Former coach,Other
482.txt,sport,Todd Martin,Former tennis player,Other
482.txt,sport,Mardy Fish,Tennis player,Other
131.txt,sport,Roy McCreadie,Newry City boss,Other
119.txt,sport,Walter Smith,Scotland manager,Other
119.txt,sport,Berti Vogts,Former Scotland manager,Other
119.txt,sport,John Toshack,Wales manager,Other
119.txt,sport,Stewart Downing,Middlesbrough winger,Other
119.txt,sport,Andy Johnson,Crystal Palace striker,Other
119.txt,sport,Sven-Goran Eriksson,England manager,Other
119.txt,sport,Wes Brown,Football player,Other
119.txt,sport,Jamie Carragher,Football player,Other
051.txt,sport,Kostas Kenteris,Greek sprinter,Other
051.txt,sport,Katerina Thanou,Greek sprinter,Other
051.txt,sport,Christos Tzekos,Former coach of Kenteris and Thanou,Other
045.txt,sport,Victor Conte,Balco founder,Other
045.txt,sport,James Valente,Balco vice-president,Politician
045.txt,sport,Greg Anderson,Personal trainer,Other
045.txt,sport,Remy Korchemny,Athletics coach,Other
045.txt,sport,Kelli White,Former double world champion,Other
045.txt,sport,Alvin Harrison,Olympic relay star,TV/Film Personality
045.txt,sport,Dwain Chambers,Former European 100m champion,Other
079.txt,sport,Kostas Kenteris,Athlete,Other
079.txt,sport,Katerina Thanou,Athlete,Other
079.txt,sport,Dick Pound,Chairman of Wada,Other
079.txt,sport,Gregory Ioannidis,Lawyer,Other
079.txt,sport,Christos Tzekos,Former coach,Other
092.txt,sport,Kim Collins,World 100m champion,Other
092.txt,sport,Dwain Chambers,Sprinter,Other
086.txt,sport,Allan Scott,Athlete,Other
086.txt,sport,Felipe Vivancos,Athlete,Other
086.txt,sport,Robert Kronberg,Athlete,Other
086.txt,sport,Dudley Dorival,Athlete,Other
253.txt,sport,Henri Camara,Celtic player,Other
253.txt,sport,Nacho Novo,Rangers player,Other
253.txt,sport,Alex McLeish,Rangers manager,Other
253.txt,sport,Stephen Pearson,Celtic player,Other
253.txt,sport,Gregory Vignal,Celtic player,Other
253.txt,sport,Bob Malcolm,Rangers player,Other
290.txt,sport,Ronan O'Gara,Ireland fly-half,Other
290.txt,sport,Shane Byrne,Ireland hooker,Other
290.txt,sport,Brian O'Driscoll,Ireland captain,Other
290.txt,sport,Eddie O'Sullivan,Ireland coach,Other
290.txt,sport,Andy Robinson,England coach,Other
290.txt,sport,Mark Cueto,England player,Other
290.txt,sport,Geordan Murphy,Ireland player,Other
290.txt,sport,Denis Hickie,Ireland player,Other
284.txt,sport,Charlie Hodgson,Fly-half,Other
284.txt,sport,Olly Barkley,Centre,Other
284.txt,sport,Andy Robinson,England coach,Other
284.txt,sport,Dimitri Yachvili,Player,Other
284.txt,sport,Jason Robinson,England skipper,Other
276.txt,tech,Gerhard Florin,EA's managing director for European publishing,TV/Film Personality
276.txt,tech,Jan Bolz,EA's vice president of sales and marketing in Europe,Politician
276.txt,tech,Robbie Williams,Musician,Musician
276.txt,tech,Christina Aguilera,Musician,Musician
060.txt,tech,Stephen Toulouse,Microsoft security manager,Other
074.txt,tech,William Makower,Chief Executive of Panlogic,Other
048.txt,tech,Jos&#233; Manuel Barroso,EC President,Politician
048.txt,tech,Josep Borrell,President of the European Parliament,Politician
048.txt,tech,Alain Lipietz,French Green MEP,Other
114.txt,tech,Jason Parkinson,Game Developer,Other
100.txt,tech,Peter Molyneux,Head of Surrey's Lionhead Studios,Other
316.txt,tech,Paul Goosens,Head of Preventon,Other
101.txt,tech,George W Bush,President,Politician
101.txt,tech,Mike Prettejohn,President of Netcraft,Politician
115.txt,tech,Professor Nadia Magnenat-Thalman,Researcher,Other
115.txt,tech,Andrew Stoddart,Chief Scientist,Other
049.txt,tech,Stephen Dyer,Director of UK Internet Forum (UKIF),TV/Film Personality
075.txt,tech,William Trowbridge,New Yorker,Other
075.txt,tech,Michael Chicoine,Texan,Other
288.txt,tech,Not mentioned,Not mentioned,Other
275.txt,tech,David Theriault,standards and regulatory liaison for Ubisense,Other
261.txt,tech,Gordon Renton,Speegle founder,Other
261.txt,tech,Julie Howell,Digital policy manager at the RNIB,Other
249.txt,tech,Deathifier,Gamer,Other
249.txt,tech,Marco Behrmann,Director of Community Relations at Mindark,TV/Film Personality
301.txt,tech,Nick Ross,Deputy Labs Editor at PC Pro,Media Personality
301.txt,tech,Gavin Cox,Expert PC user,Other
329.txt,tech,Dr. Mario Paniccia,Director of Intel's photonics technology lab,Other
329.txt,tech,Haisheng Rong,Researcher at Intel,Other
329.txt,tech,Richard Jones,Researcher at Intel,Other
329.txt,tech,Ansheng Liu,Researcher at Intel,Other
329.txt,tech,Oded Cohen,Researcher at Intel,Other
329.txt,tech,Dani Hak,Researcher at Intel,Other
329.txt,tech,Alexander Fang,Researcher at Intel,Other
300.txt,tech,Jonny Evans,News editor at Macworld magazine,Media Personality
300.txt,tech,Nick Ross,Deputy labs editor at PC Pro,Media Personality
300.txt,tech,Ian Fogg,Broadband and personal technology analyst at Jupiter Research,Other
300.txt,tech,Brian Gammage,Vice-president of research at Gartner,Politician
116.txt,tech,F-Secure,Finnish security firm,Other
116.txt,tech,Sophos,Anti-virus firm,Other
102.txt,tech,Ellen Simonetti,US airline attendant,Other
076.txt,tech,Jonathan Rosenberg,Google's vice president of product management,Politician
248.txt,tech,Not mentioned,Not mentioned,Other
274.txt,tech,Aaron Foster,UK gamer,Other
274.txt,tech,David Treacy,UK gamer,Other
274.txt,tech,Simon Bysshe,Filmmaker,Other
258.txt,tech,Eva Lichtenberg,Austrian Green member of the European Parliament,Other
264.txt,tech,Lufthansa,Airline,Other
264.txt,tech,British Airways,Airline,Other
264.txt,tech,BT,Telecommunications company,Other
264.txt,tech,Telewest,Telecommunications company,Other
264.txt,tech,NTL,Cable operator,Other
099.txt,tech,Salam Pax,Blogger,Other
099.txt,tech,Mohammad Ali Abtahi,Former Iranian vice-president,Politician
099.txt,tech,George W Bush,Former US President,Politician
099.txt,tech,Noam Chomsky,Linguist and political analyst,Other
072.txt,tech,David Stern,eBay representative,Other
072.txt,tech,Seth Heine,RIPMobile representative,Other
072.txt,tech,Allen Wilson,Intel representative,Other
072.txt,tech,Andrew Fanara,EPA representative,Other
106.txt,tech,Rohit Gupta,Indian writer,Other
106.txt,tech,Morquendi,Sri Lankan blogger,Other
106.txt,tech,Dina Mehta,Indian blogger,Other
106.txt,tech,Ramdhan Yadav Kotamaraja,Blogger,Other
112.txt,tech,Peter Moore,Xbox executive,Other
338.txt,tech,Carolina Milanesi,Mobile Analyst,Other
310.txt,tech,Berit Hanson,Opera spokeswoman,Media Personality
311.txt,tech,Call of Duty,Game,Other
311.txt,tech,Splinter Cell - Pandora Tomorrow,Game,Other
311.txt,tech,Lord of the Rings,Game,Other
311.txt,tech,Pocket Kingdom,Game,Other
305.txt,tech,Reidar Wasenius,Senior project manager at Nokia,Other
305.txt,tech,Steve Taylor,Station manager at Virgin Radio,Media Personality
113.txt,tech,Mervyn Peake,Author,Other
113.txt,tech,Doug Williams,Technical Project Manager,Other
113.txt,tech,Peter Stollenmayer,Co-ordinator,Other
113.txt,tech,John Wyver,TV Producer,TV/Film Personality
107.txt,tech,Zhang Hemin,Director of the Wolong Nature Reserve,TV/Film Personality
107.txt,tech,Gerry Ellis,Founder of Globio (Federation for Global Biodiversity Education for Children),Other
073.txt,tech,Professor Brian Collins,Head of Information Systems at Cranfield University,Other
073.txt,tech,Chris Clark,Chief Executive for BT's wireless broadband,Other
073.txt,tech,Dr. Phil Nobles,Wireless net and cybercrime expert at Cranfield University,Other
265.txt,tech,Tony Blair,Prime Minister,Politician
271.txt,tech,Nicholas Lee Jacobsen,Hacker,Other
271.txt,tech,Peter Dobrow,T-Mobile spokesperson,Other
259.txt,tech,Apple,Computer giant,Other
259.txt,tech,"""unnamed individuals""",Unknown,Other
267.txt,tech,Yonca Brunini,Yahoo representative,Other
267.txt,tech,Urs Holzle,Google vice-president of operations,Politician
273.txt,tech,Ryan Samuel Pitylak,University of Texas student,Other
273.txt,tech,Mark Stephen Trotter,"Executive of PayPerAction LLC., Leadplex LLC., and Leadplex Inc",Other
273.txt,tech,Greg Abbott,Texas Attorney General,Other
273.txt,tech,Lin Hughes,Lawyer,Other
139.txt,tech,Claude Errera,Editor of fansite Halo.Bungie.Org,Media Personality
111.txt,tech,Paul Trotter,News and features editor of PC Pro,Media Personality
111.txt,tech,Canon,Manufacturer of EOS 300D digital camera,Other
111.txt,tech,Microsoft,Developer of Media Player 10,TV/Film Personality
307.txt,tech,Bill Thompson,commentator,Media Personality
306.txt,tech,Chris Deering,Sony's European president,Politician
306.txt,tech,Dr Mark Tuffy,games systems director at digital content firm THX,Other
104.txt,tech,Caroline Pelletier,Project Manager,Other
104.txt,tech,Diane Carr,Research Fellow,Other
104.txt,tech,Barney Oram,Sixth-form Teacher,Other
104.txt,tech,Dr. Andrew Burn,Associate Director,TV/Film Personality
104.txt,tech,Roger Bennett,Director General,TV/Film Personality
110.txt,tech,Adam Curry,former MTV host and VJ,Media Personality
110.txt,tech,Doug Kaye,California-based podcaster,Other
110.txt,tech,Chris McIntyre,runs Podcast Alley,Other
138.txt,tech,Microsoft,Software company,Other
138.txt,tech,Netscape,Former browser maker,Other
138.txt,tech,Mozilla Foundation,Creator of Firefox,Other
138.txt,tech,WebSideStory,Internet monitoring firm,Other
064.txt,tech,Carolina Milanesi,Mobile Analyst,Other
058.txt,tech,Duncan Ingram,"BT's managing director, broadband and internet services",TV/Film Personality
272.txt,tech,Graham Cluley,spokesman for anti-virus firm Sophos,Media Personality
266.txt,tech,Blinx,Main character in the game,Other
266.txt,tech,Jak and Daxter,Franchise mentioned in the article,Other
266.txt,tech,Ratchet and Clank,Franchise mentioned in the article,Other
201.txt,tech,Max Lyons,US photographer,Other
201.txt,tech,Jurgen den Hartog,TNO researcher,Other
229.txt,tech,Dr David Gillingwater,Transport Studies Group at Loughborough University,Other
229.txt,tech,Dr Erel Avineri,Centre for Transport and Society at the University of the West of England in Bristol,Other
017.txt,tech,James Goodman,Senior adviser at the Forum for the Future,Other
017.txt,tech,Georgeta Minciu,Part-time cleaner,Other
188.txt,tech,Rob Dwight,Icstis spokesman,Media Personality
188.txt,tech,Elizabeth France,Telecoms ombudsman,Other
188.txt,tech,Gavin Patterson,Group managing director for BT Consumer,Other
375.txt,tech,Jemima Khan,Public figure,Other
375.txt,tech,Hugh Grant,Actor,TV/Film Personality
361.txt,tech,Nate Elliott,Jupiter analyst,Other
349.txt,tech,Andrew Burke,Chief of BT's new Entertainment unit,TV/Film Personality
349.txt,tech,Rahul Chakkara,Controller of BBCi's 24/7 interactive TV services,TV/Film Personality
348.txt,tech,J. Allard,Xbox frontman,Other
360.txt,tech,John Binks,Director of GfK,TV/Film Personality
360.txt,tech,Alexander Oudendijk,Senior Vice President of Marketing for Astra,Politician
360.txt,tech,David Mercer,Analyst with Strategy Analytics,Other
360.txt,tech,Phil Laven,Technical Director for the European Broadcast Union,TV/Film Personality
374.txt,tech,Atari,Video game brand,Other
374.txt,tech,Infogrames,Video game brand,Other
189.txt,tech,Malte Pollmann,Spokesman for Lycos Europe,Media Personality
016.txt,tech,Arash Sigarchi,Imprisoned Iranian blogger,Other
016.txt,tech,Mojtaba Saminejad,Imprisoned Iranian blogger,Other
016.txt,tech,Curt Hopkins,Director of the Committee to Protect Bloggers,Other
016.txt,tech,Ellen Simonetti,Deputy Director of the Committee to Protect Bloggers,Other
002.txt,tech,Reporters Without Borders,advocacy group,Other
214.txt,tech,Lycos Europe,Company,Other
214.txt,tech,Netcraft,Monitoring firm,Other
202.txt,tech,John Underwood,Founder of Live-Shot website,Other
202.txt,tech,Mike Berger,Wildlife director of the Texas Parks and Wildlife Department,Other
028.txt,tech,Shane Williams,Rugby player,Other
028.txt,tech,Piero della Francesco,Italian painter and pioneer of perspective,Other
028.txt,tech,Andrew Thompson,"BBC's head of development, new media and sports news",TV/Film Personality
028.txt,tech,Andy Townsend,BBC Broadcast representative,Other
160.txt,tech,David Yarnton,Nintendo UK general manager,Other
174.txt,tech,Paul Arling,UEI chief,Other
174.txt,tech,Jay LeBoff,Hotseat representative,Other
148.txt,tech,Thomas Slattery,iTunes user,Other
148.txt,tech,Ernest Gellhorn,Anti-trust law professor,Other
389.txt,tech,Carolina Milanesi,Analyst,Other
389.txt,tech,Shailendra Jain,Head of MMS firm Adamind,Other
389.txt,tech,Andrew Bud,Executive Chairman of messaging firm Mblox,Other
389.txt,tech,Yaron Toren,Spokesman for Celltick,Media Personality
362.txt,tech,Marcel Nienhuis,Market Analyst at the Radicati Group,Other
362.txt,tech,Alyn Hockey,Director of Research at Clearswift,TV/Film Personality
362.txt,tech,Graham Cluley,Senior Technology Consultant for security firm Sophos,Other
363.txt,tech,Michael Pachter,Analyst at Wedbush Morgan Securities,Other
388.txt,tech,David Bailey,Photographer,Other
388.txt,tech,Rankin,Photographer,Other
388.txt,tech,Nan Goldin,Photographer,Other
388.txt,tech,Sir Peter Blake,Artist,Musician
388.txt,tech,Tracey Emin,Artist,Musician
388.txt,tech,Jack Vettriano,Artist,Musician
149.txt,tech,Blake Irving,MSN's representative,Other
161.txt,tech,Ian Pearson,BT's resident futurologist,Other
161.txt,tech,Baroness Susan Greenfield,Neuroscientist,Other
029.txt,tech,Linus Torvalds,Linux founder,Other
029.txt,tech,Mitchell Kapor,Chairman of the Mozilla foundation,Other
029.txt,tech,Dr Jeremy Philpott,UK Patent Office representative,Other
029.txt,tech,Jill Sutherland,Spokeswoman for trade body Intellect,Media Personality
001.txt,tech,Askar Akaev,Kyrgyz President,Politician
001.txt,tech,David Mikosz,IFES employee,Other
015.txt,tech,Robbie Bach,"Senior Vice President, Microsoft Home and Entertainment Division",Politician
203.txt,tech,Roger Bennett,Director General of Elspa,TV/Film Personality
213.txt,tech,Tony Macklin,spokesman for Ask Jeeves,Media Personality
213.txt,tech,Suranga Chandratillake,co-founder of Blinkx,Other
207.txt,tech,Adrian Palmer,Managing Director of Ontrack Data Recovery,TV/Film Personality
011.txt,tech,Ben Coppin,Envisional representative,Other
005.txt,tech,Frank Stone,Head of BT's business sector programmes,Other
005.txt,tech,Langlands & Bell,Bafta-winning artists,Other
401.txt,tech,Travis Anderson,,Other
401.txt,tech,Charles MacIntyre,,Other
401.txt,tech,Stuart Stanton-Davies,,Other
401.txt,tech,E Hayot,,Other
401.txt,tech,Jane,,Other
367.txt,tech,Mike Trainor,Chief Mobile Technology Evangelist for Intel,Other
372.txt,tech,Mike Short,Chairman of the Mobile Data Association (MDA),Other
400.txt,tech,Amit Yoran,Director of the National Cyber Security Division within the US Department of Homeland Security,Other
366.txt,tech,Brian Carpenter,Chair of the Internet Engineering Task Force (IETF),Other
399.txt,tech,Bill Thompson,former programmer and technology analyst,Other
399.txt,tech,Lord Sainsbury,Science Minister,Politician
164.txt,tech,Bill Thompson,Analyst,Other
158.txt,tech,Gabrielle Prior,Nielsen/NetRatings analyst,Other
158.txt,tech,Olivier Beauvillian,Jupiter Research analyst,Other
004.txt,tech,Nicholas Negroponte,Chairman and founder of MIT's Media Labs,TV/Film Personality
206.txt,tech,Paul Myers,Chief Executive of Wippit,Other
206.txt,tech,Mark Mulligan,Music Analyst with Jupiter Research,TV/Film Personality
206.txt,tech,Sam Yagan,Chief Executive of eDonkey,Other
212.txt,tech,Dr. Michael Bjorn,Senior advisor on mobile media at Ericsson,TV/Film Personality
238.txt,tech,Sony,Company,Other
238.txt,tech,Nintendo,Company,Other
210.txt,tech,Tim Warner,spokesman for anti-virus firm Finjan,Media Personality
006.txt,tech,Carlos Saldarriaga,Technical coordinator at Cepes,Other
199.txt,tech,Raj Reddy,Carnegie Mellon Professor,Other
199.txt,tech,Eric Brewer,University of California at Berkeley,Other
172.txt,tech,Oliver Irish,Editor of gadget magazine Stuff,Media Personality
166.txt,tech,Jonathan Wolpaw,Researcher,Other
166.txt,tech,Dennis McFarlane,Researcher,Other
358.txt,tech,Bill Thompson,technology analyst,Other
370.txt,tech,Stephen Breyer,Supreme Court Justice,Other
370.txt,tech,Gary Shapiro,Chief Executive of the Consumer Electronics Association,Other
370.txt,tech,David Souter,Supreme Court Justice,Other
364.txt,tech,Adam Curry,former MTV VJ and podcasting advocate,Other
364.txt,tech,Ian Fogg,Jupiter Research analyst,Other
364.txt,tech,Dave Winer,creator of RSS format and blogger,Other
364.txt,tech,Ron Bloom,associate of Adam Curry in PodShow venture,Other
364.txt,tech,Eric Rice,podcaster with sponsorship from Warner Bros.,Other
371.txt,tech,Olivier Gerolami,Chief Operating Officer of TNT,Other
371.txt,tech,Henri de Bodinat,Vice-President of Arthur D. Little consultancy,Politician
167.txt,tech,Simon Perry,Editor of Digital Lifestyles website,Media Personality
173.txt,tech,Spencer Abraham,US Secretary of Energy,Other
173.txt,tech,Nick Donofrio,IBM's senior vice president of technology and manufacturing,Politician
198.txt,tech,Bill Thompson,Analyst,Other
013.txt,tech,Fiona Deans,Associate Director of AADC,TV/Film Personality
013.txt,tech,Pete Buckingham,Head of Distribution and Exhibition at the UK Film Council,TV/Film Personality
007.txt,tech,Stephen Toulouse,Microsoft security manager,Other
205.txt,tech,Chris Stening,UK Online general manager,Other
239.txt,tech,"Nokia, Microsoft, T-Mobile",Technology firms,Other
220.txt,tech,Martin Larsson,General Manager of Toshiba's European storage device division,Other
220.txt,tech,Roy Williams,Professor at California Institute of Technology,Other
234.txt,tech,Carolina Milanesi,Analyst,Other
234.txt,tech,Shailendra Jain,Head of MMS firm Adamind,Other
234.txt,tech,Andrew Bud,Executive Chairman of messaging firm Mblox,Other
234.txt,tech,Yaron Toren,Spokesman for Celltick,Media Personality
208.txt,tech,Theo van Gogh,Dutch film maker,TV/Film Personality
208.txt,tech,Peter Schoonen,De Telegraaf's image editor,Media Personality
208.txt,tech,Henry Reichhold,Digital artist,Musician
022.txt,tech,Jonathan Schwartz,Chief Operating Officer of Sun Microsystems,Other
195.txt,tech,Doug Lombardi,Valve spokesman,Media Personality
195.txt,tech,Rob Fahey,Editor of gamesindustry.biz,Media Personality
181.txt,tech,Gerhard Romen,Head of market development at Nokia,Other
142.txt,tech,Sanjaya Senanayake,Sri Lankan television worker,TV/Film Personality
142.txt,tech,Taran Rampersad,Former military worker,Other
397.txt,tech,Gavin Patterson,Group Managing Director for Consumer at BT,Other
383.txt,tech,Gilles Babinet,Chief executive of mobile music firm Musiwave,TV/Film Personality
383.txt,tech,Jonas Guest,Vice president for entertainment at Nokia,Politician
383.txt,tech,Ted Cohen,Senior vice president of digital development and distribution at EMI,Politician
354.txt,tech,John Sankus,American leader of Drink Or Die (DOD),Other
354.txt,tech,Richard Berry,American leader of Drink Or Die (DOD),Other
354.txt,tech,Kent Kartadinata,American leader of Drink Or Die (DOD),Other
354.txt,tech,Christopher Tresco,American leader of Drink Or Die (DOD),Other
354.txt,tech,Hew Raymond Griffiths,British-born Australian member of Drink Or Die (DOD),Other
354.txt,tech,Alex Bell,Member of Drink Or Die (DOD),Other
354.txt,tech,Steven Dowd,Member of Drink Or Die (DOD),Other
340.txt,tech,Stephen Dyer,Director of UK Internet Forum (UKIF),TV/Film Personality
368.txt,tech,Rob Pollard,Sales Director for Arbor Networks,TV/Film Personality
368.txt,tech,Malcolm Seagrave,Security Expert at Energis,Other
369.txt,tech,Michael Stephenson,Director in Microsoft's Windows Server division,TV/Film Personality
341.txt,tech,Adam Vaughan,Editor of Stuff Essentials,Media Personality
355.txt,tech,Judge James Kleinberg,Santa Clara County Superior Court Judge,Other
355.txt,tech,Kurt Opsahl,EFF lawyer,Other
382.txt,tech,Jeremy Flynn,Head of third party services at Vodafone,Other
382.txt,tech,Andrew Bud,Regulatory head of the Mobile Entertainment Forum and executive chairman of messaging firm MBlox,TV/Film Personality
382.txt,tech,Christian Harris,Partnership manager of mobile content firm Zed,Other
396.txt,tech,James Cameron,Director,TV/Film Personality
396.txt,tech,Robert Walsh,Head of Brisbane-based game developer Krome Studios,Other
396.txt,tech,Will Wright,Creator of The Sims games,Other
396.txt,tech,John Batter,General Manager at EA Mobile,Other
396.txt,tech,Owain Bennallack,Editor of Develop magazine,Media Personality
143.txt,tech,Richard Bowden,"Lecturer at the Centre for Vision, Speech and Signal Processing at the University of Surrey",Other
194.txt,tech,Alex Hilton,Licence Compliance Manager at Microsoft,Other
194.txt,tech,David Frost,Director General of the British Chambers of Commerce,TV/Film Personality
037.txt,tech,Hewlett Packard (HP),printer firm,Other
023.txt,tech,Mr. R. Sridharan,Vice President of Networks at Tata,Politician
209.txt,tech,Andrew Fisher,Entrepreneur,Other
235.txt,tech,James Roper,Director of the IMRG,TV/Film Personality
235.txt,tech,Iggy Fanlo,Chief Revenue Officer at Shopping.com,Other
221.txt,tech,Marc Morin,Chief Technology Officer at Sandvine,Other
221.txt,tech,Lindsay Schroth,Analyst at The Yankee Group,Other
223.txt,tech,Einar Bjorgo,UN satellite mapping organisation member,Other
223.txt,tech,Stefan Voigt,Remote sensing department member at the German Aerospace Centre,Other
223.txt,tech,Herbert Hansen,Respond's Belgian partner Keyobs member,Other
223.txt,tech,Stephen Candillon,Respond imaging partner Sertit member,Other
223.txt,tech,Clark Boyd,Technology correspondent for The World,Media Personality
009.txt,tech,Madonna,Musician,Musician
009.txt,tech,Karl Elsener,Knife maker,Other
009.txt,tech,Vulcan Inc,Technology company,Other
182.txt,tech,Rooster,Rock outfit,Other
182.txt,tech,Belinda Henderson,3 spokesperson,Other
196.txt,tech,Niels Brinkman,Co-founder of OneStat.com,Other
196.txt,tech,Paul Randle,Microsoft Windows Client product manager,Other
141.txt,tech,Erich Strohmaier,Co-founder of the Top500 list,Other
155.txt,tech,Richard Doherty,Panasonic's Hollywood Laboratories,Other
155.txt,tech,Michael Heilmann,Chief Technology Officer for Vivendi Universal,Other
380.txt,tech,Jonathan Schwartz,Chief Operating Officer of Sun Microsystems,Other
343.txt,tech,Jeff Ravencraft,Technology strategist at Intel and chairman of the Wireless USB Promoter Group,Other
356.txt,tech,Toshihiko Horiuchi,Hitachi's Mechanical Engineering Research Laboratory representative,Other
342.txt,tech,Jos&#233; Manuel Barroso,EC President,Politician
342.txt,tech,Josep Borrell,President of the European Parliament,Politician
342.txt,tech,Alain Lipietz,French Green MEP,Other
